countID,onStreet,location,xStreet,countDirection,heading,countStart,totalCount
10,Douglas St,S,Bay St,NS,SB,2012-10-03 15:00:00.000,16
10,Douglas St,S,Bay St,NS,NB,2012-10-03 16:00:00.000,42
10,Douglas St,S,Bay St,NS,SB,2012-10-03 16:00:00.000,18
10,Douglas St,S,Bay St,NS,NB,2012-10-03 17:00:00.000,25
10,Douglas St,S,Bay St,NS,SB,2012-10-03 17:00:00.000,15
10,Douglas St,S,Bay St,NS,NB,2013-05-09 07:00:00.000,4
10,Douglas St,S,Bay St,NS,SB,2013-05-09 07:00:00.000,12
10,Douglas St,S,Bay St,NS,NB,2013-05-09 08:00:00.000,6
10,Douglas St,S,Bay St,NS,SB,2013-05-09 08:00:00.000,13
10,Douglas St,S,Bay St,NS,NB,2013-05-09 15:00:00.000,27
10,Douglas St,S,Bay St,NS,SB,2013-05-09 15:00:00.000,22
10,Douglas St,S,Bay St,NS,NB,2013-05-09 16:00:00.000,25
10,Douglas St,S,Bay St,NS,SB,2013-05-09 16:00:00.000,21
10,Douglas St,S,Bay St,NS,NB,2013-05-09 17:00:00.000,33
10,Douglas St,S,Bay St,NS,SB,2013-05-09 17:00:00.000,19
10,Douglas St,S,Bay St,NS,NB,2013-10-02 15:00:00.000,18
10,Douglas St,S,Bay St,NS,SB,2013-10-02 15:00:00.000,8
10,Douglas St,S,Bay St,NS,NB,2013-10-02 16:00:00.000,17
10,Douglas St,S,Bay St,NS,SB,2013-10-02 16:00:00.000,18
10,Douglas St,S,Bay St,NS,NB,2013-10-02 17:00:00.000,21
10,Douglas St,S,Bay St,NS,SB,2013-10-02 17:00:00.000,13
10,Douglas St,S,Bay St,NS,NB,2014-10-07 07:00:00.000,8
10,Douglas St,S,Bay St,NS,SB,2014-10-07 07:00:00.000,25
10,Douglas St,S,Bay St,NS,NB,2014-10-07 08:00:00.000,7
10,Douglas St,S,Bay St,NS,SB,2014-10-07 08:00:00.000,14
10,Douglas St,S,Bay St,NS,NB,2014-10-07 15:00:00.000,24
10,Douglas St,S,Bay St,NS,SB,2014-10-07 15:00:00.000,8
10,Douglas St,S,Bay St,NS,NB,2014-10-07 16:00:00.000,35
10,Douglas St,S,Bay St,NS,SB,2014-10-07 16:00:00.000,13
10,Douglas St,S,Bay St,NS,NB,2014-10-07 17:00:00.000,20
10,Douglas St,S,Bay St,NS,SB,2014-10-07 17:00:00.000,17
10,Douglas St,S,Bay St,NS,NB,2015-05-06 07:00:00.000,3
10,Douglas St,S,Bay St,NS,SB,2015-05-06 07:00:00.000,13
10,Douglas St,S,Bay St,NS,NB,2015-05-06 08:00:00.000,5
10,Douglas St,S,Bay St,NS,SB,2015-05-06 08:00:00.000,16
10,Douglas St,S,Bay St,NS,NB,2015-05-06 15:00:00.000,18
10,Douglas St,S,Bay St,NS,SB,2015-05-06 15:00:00.000,7
10,Douglas St,S,Bay St,NS,NB,2015-05-06 16:00:00.000,25
10,Douglas St,S,Bay St,NS,SB,2015-05-06 16:00:00.000,14
10,Douglas St,S,Bay St,NS,NB,2015-05-06 17:00:00.000,16
10,Douglas St,S,Bay St,NS,SB,2015-05-06 17:00:00.000,10
10,Douglas St,S,Bay St,NS,NB,2015-10-06 07:00:00.000,3
10,Douglas St,S,Bay St,NS,SB,2015-10-06 07:00:00.000,8
10,Douglas St,S,Bay St,NS,NB,2015-10-06 08:00:00.000,6
10,Douglas St,S,Bay St,NS,SB,2015-10-06 08:00:00.000,18
10,Douglas St,S,Bay St,NS,NB,2017-05-17 07:00:00.000,7
10,Douglas St,S,Bay St,NS,SB,2017-05-17 07:00:00.000,9
10,Douglas St,S,Bay St,NS,NB,2017-05-17 08:00:00.000,11
10,Douglas St,S,Bay St,NS,SB,2017-05-17 08:00:00.000,12
10,Douglas St,S,Bay St,NS,NB,2017-05-17 15:00:00.000,25
10,Douglas St,S,Bay St,NS,SB,2017-05-17 15:00:00.000,8
10,Douglas St,S,Bay St,NS,NB,2017-05-17 16:00:00.000,27
10,Douglas St,S,Bay St,NS,SB,2017-05-17 16:00:00.000,12
10,Douglas St,S,Bay St,NS,NB,2017-05-17 17:00:00.000,16
10,Douglas St,S,Bay St,NS,SB,2017-05-17 17:00:00.000,4
10,Douglas St,S,Bay St,NS,NB,2018-05-08 07:00:00.000,9
10,Douglas St,S,Bay St,NS,SB,2018-05-08 07:00:00.000,6
10,Douglas St,S,Bay St,NS,NB,2018-05-08 08:00:00.000,11
10,Douglas St,S,Bay St,NS,SB,2018-05-08 08:00:00.000,21
10,Douglas St,S,Bay St,NS,NB,2018-05-09 15:00:00.000,23
10,Douglas St,S,Bay St,NS,SB,2018-05-09 15:00:00.000,11
10,Douglas St,S,Bay St,NS,NB,2018-05-09 16:00:00.000,21
10,Douglas St,S,Bay St,NS,SB,2018-05-09 16:00:00.000,7
10,Douglas St,S,Bay St,NS,NB,2018-05-09 17:00:00.000,24
10,Douglas St,S,Bay St,NS,SB,2018-05-09 17:00:00.000,6
10,Douglas St,S,Bay St,NS,NB,2019-05-07 15:00:00.000,18
10,Douglas St,S,Bay St,NS,SB,2019-05-07 15:00:00.000,12
10,Douglas St,S,Bay St,NS,NB,2019-05-07 16:00:00.000,20
10,Douglas St,S,Bay St,NS,SB,2019-05-07 16:00:00.000,15
10,Douglas St,S,Bay St,NS,NB,2019-05-07 17:00:00.000,24
10,Douglas St,S,Bay St,NS,SB,2019-05-07 17:00:00.000,15
10,Douglas St,S,Bay St,NS,NB,2019-05-09 07:00:00.000,10
10,Douglas St,S,Bay St,NS,SB,2019-05-09 07:00:00.000,7
10,Douglas St,S,Bay St,NS,NB,2019-05-09 08:00:00.000,10
10,Douglas St,S,Bay St,NS,SB,2019-05-09 08:00:00.000,15
11,Blanshard St,S,Bay St,NS,NB,2011-10-05 16:00:00.000,41
11,Blanshard St,S,Bay St,NS,SB,2011-10-05 16:00:00.000,21
11,Blanshard St,S,Bay St,NS,NB,2011-10-05 17:00:00.000,29
11,Blanshard St,S,Bay St,NS,SB,2011-10-05 17:00:00.000,17
11,Blanshard St,S,Bay St,NS,NB,2011-10-06 07:00:00.000,8
11,Blanshard St,S,Bay St,NS,SB,2011-10-06 07:00:00.000,33
11,Blanshard St,S,Bay St,NS,NB,2011-10-06 08:00:00.000,11
11,Blanshard St,S,Bay St,NS,SB,2011-10-06 08:00:00.000,32
11,Blanshard St,S,Bay St,NS,NB,2012-10-03 07:00:00.000,11
11,Blanshard St,S,Bay St,NS,SB,2012-10-03 07:00:00.000,44
11,Blanshard St,S,Bay St,NS,NB,2012-10-03 08:00:00.000,15
11,Blanshard St,S,Bay St,NS,SB,2012-10-03 08:00:00.000,39
11,Blanshard St,S,Bay St,NS,NB,2012-10-03 15:00:00.000,14
11,Blanshard St,S,Bay St,NS,SB,2012-10-03 15:00:00.000,14
11,Blanshard St,S,Bay St,NS,NB,2012-10-03 16:00:00.000,35
11,Blanshard St,S,Bay St,NS,SB,2012-10-03 16:00:00.000,34
11,Blanshard St,S,Bay St,NS,NB,2012-10-03 17:00:00.000,34
11,Blanshard St,S,Bay St,NS,SB,2012-10-03 17:00:00.000,16
11,Blanshard St,S,Bay St,NS,NB,2013-05-09 07:00:00.000,11
11,Blanshard St,S,Bay St,NS,SB,2013-05-09 07:00:00.000,36
11,Blanshard St,S,Bay St,NS,NB,2013-05-09 08:00:00.000,15
11,Blanshard St,S,Bay St,NS,SB,2013-05-09 08:00:00.000,44
11,Blanshard St,S,Bay St,NS,NB,2013-05-09 15:00:00.000,18
11,Blanshard St,S,Bay St,NS,SB,2013-05-09 15:00:00.000,10
11,Blanshard St,S,Bay St,NS,NB,2013-05-09 16:00:00.000,42
11,Blanshard St,S,Bay St,NS,SB,2013-05-09 16:00:00.000,18
11,Blanshard St,S,Bay St,NS,NB,2013-05-09 17:00:00.000,38
11,Blanshard St,S,Bay St,NS,SB,2013-05-09 17:00:00.000,22
11,Blanshard St,S,Bay St,NS,NB,2013-10-01 07:00:00.000,4
11,Blanshard St,S,Bay St,NS,SB,2013-10-01 07:00:00.000,25
11,Blanshard St,S,Bay St,NS,NB,2013-10-01 08:00:00.000,8
11,Blanshard St,S,Bay St,NS,SB,2013-10-01 08:00:00.000,13
11,Blanshard St,S,Bay St,NS,NB,2013-10-02 15:00:00.000,8
11,Blanshard St,S,Bay St,NS,SB,2013-10-02 15:00:00.000,10
11,Blanshard St,S,Bay St,NS,NB,2013-10-02 16:00:00.000,29
11,Blanshard St,S,Bay St,NS,SB,2013-10-02 16:00:00.000,15
11,Blanshard St,S,Bay St,NS,NB,2013-10-02 17:00:00.000,18
11,Blanshard St,S,Bay St,NS,SB,2013-10-02 17:00:00.000,8
11,Blanshard St,S,Bay St,NS,NB,2014-10-07 07:00:00.000,14
11,Blanshard St,S,Bay St,NS,SB,2014-10-07 07:00:00.000,47
11,Blanshard St,S,Bay St,NS,NB,2014-10-07 08:00:00.000,16
11,Blanshard St,S,Bay St,NS,SB,2014-10-07 08:00:00.000,46
11,Blanshard St,S,Bay St,NS,NB,2014-10-07 15:00:00.000,13
11,Blanshard St,S,Bay St,NS,SB,2014-10-07 15:00:00.000,12
11,Blanshard St,S,Bay St,NS,NB,2014-10-07 16:00:00.000,38
11,Blanshard St,S,Bay St,NS,SB,2014-10-07 16:00:00.000,19
11,Blanshard St,S,Bay St,NS,NB,2014-10-07 17:00:00.000,41
11,Blanshard St,S,Bay St,NS,SB,2014-10-07 17:00:00.000,29
11,Blanshard St,S,Bay St,NS,NB,2015-05-07 07:00:00.000,10
11,Blanshard St,S,Bay St,NS,SB,2015-05-07 07:00:00.000,38
11,Blanshard St,S,Bay St,NS,NB,2015-05-07 08:00:00.000,5
11,Blanshard St,S,Bay St,NS,SB,2015-05-07 08:00:00.000,35
11,Blanshard St,S,Bay St,NS,NB,2017-05-18 07:00:00.000,13
11,Blanshard St,S,Bay St,NS,SB,2017-05-18 07:00:00.000,35
11,Blanshard St,S,Bay St,NS,NB,2017-05-18 08:00:00.000,23
11,Blanshard St,S,Bay St,NS,SB,2017-05-18 08:00:00.000,47
11,Blanshard St,S,Bay St,NS,NB,2017-05-18 15:00:00.000,15
11,Blanshard St,S,Bay St,NS,SB,2017-05-18 15:00:00.000,18
11,Blanshard St,S,Bay St,NS,NB,2017-05-18 16:00:00.000,44
11,Blanshard St,S,Bay St,NS,SB,2017-05-18 16:00:00.000,18
11,Blanshard St,S,Bay St,NS,NB,2017-05-18 17:00:00.000,34
11,Blanshard St,S,Bay St,NS,SB,2017-05-18 17:00:00.000,17
11,Blanshard St,S,Bay St,NS,NB,2018-05-10 07:00:00.000,12
11,Blanshard St,S,Bay St,NS,SB,2018-05-10 07:00:00.000,19
11,Blanshard St,S,Bay St,NS,NB,2018-05-10 08:00:00.000,7
11,Blanshard St,S,Bay St,NS,SB,2018-05-10 08:00:00.000,23
11,Blanshard St,S,Bay St,NS,NB,2018-05-10 15:00:00.000,6
11,Blanshard St,S,Bay St,NS,SB,2018-05-10 15:00:00.000,8
11,Blanshard St,S,Bay St,NS,NB,2018-05-10 16:00:00.000,18
11,Blanshard St,S,Bay St,NS,SB,2018-05-10 16:00:00.000,14
11,Blanshard St,S,Bay St,NS,NB,2018-05-10 17:00:00.000,11
11,Blanshard St,S,Bay St,NS,SB,2018-05-10 17:00:00.000,17
11,Blanshard St,S,Bay St,NS,NB,2019-05-09 07:00:00.000,7
11,Blanshard St,S,Bay St,NS,SB,2019-05-09 07:00:00.000,36
11,Blanshard St,S,Bay St,NS,NB,2019-05-09 08:00:00.000,11
11,Blanshard St,S,Bay St,NS,SB,2019-05-09 08:00:00.000,38
11,Blanshard St,S,Bay St,NS,NB,2019-05-09 15:00:00.000,23
11,Blanshard St,S,Bay St,NS,SB,2019-05-09 15:00:00.000,18
11,Blanshard St,S,Bay St,NS,NB,2019-05-09 16:00:00.000,34
11,Blanshard St,S,Bay St,NS,SB,2019-05-09 16:00:00.000,25
11,Blanshard St,S,Bay St,NS,NB,2019-05-09 17:00:00.000,33
11,Blanshard St,S,Bay St,NS,SB,2019-05-09 17:00:00.000,18
12,Haultain St,W,Forbes St,EW,EB,2015-05-07 15:00:00.000,39
12,Haultain St,W,Forbes St,EW,WB,2015-05-07 15:00:00.000,59
12,Haultain St,W,Forbes St,EW,EB,2015-05-07 16:00:00.000,41
12,Haultain St,W,Forbes St,EW,WB,2015-05-07 16:00:00.000,47
12,Haultain St,W,Forbes St,EW,EB,2015-05-07 17:00:00.000,55
12,Haultain St,W,Forbes St,EW,WB,2015-05-07 17:00:00.000,44
12,Haultain St,W,Forbes St,EW,EB,2015-10-07 15:00:00.000,9
12,Haultain St,W,Forbes St,EW,WB,2015-10-07 15:00:00.000,25
12,Haultain St,W,Forbes St,EW,EB,2015-10-07 16:00:00.000,34
12,Haultain St,W,Forbes St,EW,WB,2015-10-07 16:00:00.000,35
12,Haultain St,W,Forbes St,EW,EB,2015-10-07 17:00:00.000,38
12,Haultain St,W,Forbes St,EW,WB,2015-10-07 17:00:00.000,27
12,Haultain St,W,Forbes St,EW,EB,2016-05-03 07:00:00.000,37
12,Haultain St,W,Forbes St,EW,WB,2016-05-03 07:00:00.000,46
12,Haultain St,W,Forbes St,EW,EB,2016-05-03 08:00:00.000,50
12,Haultain St,W,Forbes St,EW,WB,2016-05-03 08:00:00.000,75
12,Haultain St,W,Forbes St,EW,EB,2016-05-03 15:00:00.000,22
12,Haultain St,W,Forbes St,EW,WB,2016-05-03 15:00:00.000,42
12,Haultain St,W,Forbes St,EW,EB,2016-05-03 16:00:00.000,51
12,Haultain St,W,Forbes St,EW,WB,2016-05-03 16:00:00.000,51
12,Haultain St,W,Forbes St,EW,EB,2016-05-03 17:00:00.000,71
12,Haultain St,W,Forbes St,EW,WB,2016-05-03 17:00:00.000,53
12,Haultain St,W,Forbes St,EW,EB,2017-05-17 07:00:00.000,33
12,Haultain St,W,Forbes St,EW,WB,2017-05-17 07:00:00.000,62
12,Haultain St,W,Forbes St,EW,EB,2017-05-17 08:00:00.000,45
12,Haultain St,W,Forbes St,EW,WB,2017-05-17 08:00:00.000,91
12,Haultain St,W,Forbes St,EW,EB,2017-05-17 15:00:00.000,17
12,Haultain St,W,Forbes St,EW,WB,2017-05-17 15:00:00.000,27
12,Haultain St,W,Forbes St,EW,EB,2017-05-17 16:00:00.000,54
12,Haultain St,W,Forbes St,EW,WB,2017-05-17 16:00:00.000,44
12,Haultain St,W,Forbes St,EW,EB,2017-05-17 17:00:00.000,74
12,Haultain St,W,Forbes St,EW,WB,2017-05-17 17:00:00.000,34
12,Haultain St,W,Forbes St,EW,EB,2017-10-17 07:00:00.000,20
12,Haultain St,W,Forbes St,EW,WB,2017-10-17 07:00:00.000,28
12,Haultain St,W,Forbes St,EW,EB,2017-10-17 08:00:00.000,29
12,Haultain St,W,Forbes St,EW,WB,2017-10-17 08:00:00.000,46
12,Haultain St,W,Forbes St,EW,EB,2017-10-19 15:00:00.000,13
12,Haultain St,W,Forbes St,EW,WB,2017-10-19 15:00:00.000,26
12,Haultain St,W,Forbes St,EW,EB,2017-10-19 16:00:00.000,33
12,Haultain St,W,Forbes St,EW,WB,2017-10-19 16:00:00.000,36
12,Haultain St,W,Forbes St,EW,EB,2017-10-19 17:00:00.000,43
12,Haultain St,W,Forbes St,EW,WB,2017-10-19 17:00:00.000,21
12,Haultain St,W,Forbes St,EW,EB,2018-05-08 07:00:00.000,48
12,Haultain St,W,Forbes St,EW,WB,2018-05-08 07:00:00.000,30
12,Haultain St,W,Forbes St,EW,EB,2018-05-08 08:00:00.000,96
12,Haultain St,W,Forbes St,EW,WB,2018-05-08 08:00:00.000,60
12,Haultain St,W,Forbes St,EW,EB,2018-05-08 15:00:00.000,55
12,Haultain St,W,Forbes St,EW,WB,2018-05-08 15:00:00.000,34
12,Haultain St,W,Forbes St,EW,EB,2018-05-08 16:00:00.000,40
12,Haultain St,W,Forbes St,EW,WB,2018-05-08 16:00:00.000,52
12,Haultain St,W,Forbes St,EW,EB,2018-05-08 17:00:00.000,54
12,Haultain St,W,Forbes St,EW,WB,2018-05-08 17:00:00.000,75
12,Haultain St,W,Forbes St,EW,EB,2018-10-16 07:00:00.000,33
12,Haultain St,W,Forbes St,EW,WB,2018-10-16 07:00:00.000,54
12,Haultain St,W,Forbes St,EW,EB,2018-10-16 08:00:00.000,63
12,Haultain St,W,Forbes St,EW,WB,2018-10-16 08:00:00.000,94
12,Haultain St,W,Forbes St,EW,EB,2018-10-16 15:00:00.000,29
12,Haultain St,W,Forbes St,EW,WB,2018-10-16 15:00:00.000,35
12,Haultain St,W,Forbes St,EW,EB,2018-10-16 16:00:00.000,59
12,Haultain St,W,Forbes St,EW,WB,2018-10-16 16:00:00.000,52
12,Haultain St,W,Forbes St,EW,EB,2018-10-16 17:00:00.000,64
12,Haultain St,W,Forbes St,EW,WB,2018-10-16 17:00:00.000,45
12,Haultain St,W,Forbes St,EW,EB,2019-05-07 07:00:00.000,33
12,Haultain St,W,Forbes St,EW,WB,2019-05-07 07:00:00.000,66
12,Haultain St,W,Forbes St,EW,EB,2019-05-07 08:00:00.000,60
12,Haultain St,W,Forbes St,EW,WB,2019-05-07 08:00:00.000,89
12,Haultain St,W,Forbes St,EW,EB,2019-05-07 15:00:00.000,37
12,Haultain St,W,Forbes St,EW,WB,2019-05-07 15:00:00.000,38
12,Haultain St,W,Forbes St,EW,EB,2019-05-07 16:00:00.000,51
12,Haultain St,W,Forbes St,EW,WB,2019-05-07 16:00:00.000,66
12,Haultain St,W,Forbes St,EW,EB,2019-05-07 17:00:00.000,36
12,Haultain St,W,Forbes St,EW,WB,2019-05-07 17:00:00.000,64
12,Haultain St,W,Forbes St,EW,EB,2019-10-09 07:00:00.000,53
12,Haultain St,W,Forbes St,EW,WB,2019-10-09 07:00:00.000,47
12,Haultain St,W,Forbes St,EW,EB,2019-10-09 08:00:00.000,75
12,Haultain St,W,Forbes St,EW,WB,2019-10-09 08:00:00.000,53
12,Haultain St,W,Forbes St,EW,EB,2019-10-09 15:00:00.000,26
12,Haultain St,W,Forbes St,EW,WB,2019-10-09 15:00:00.000,52
12,Haultain St,W,Forbes St,EW,EB,2019-10-09 16:00:00.000,57
12,Haultain St,W,Forbes St,EW,WB,2019-10-09 16:00:00.000,58
12,Haultain St,W,Forbes St,EW,EB,2019-10-09 17:00:00.000,81
12,Haultain St,W,Forbes St,EW,WB,2019-10-09 17:00:00.000,43
13,Cook St,S,Fort St,NS,NB,2016-05-04 15:00:00.000,17
13,Cook St,S,Fort St,NS,SB,2016-05-04 15:00:00.000,26
13,Cook St,S,Fort St,NS,NB,2016-05-04 16:00:00.000,19
13,Cook St,S,Fort St,NS,SB,2016-05-04 16:00:00.000,31
13,Cook St,S,Fort St,NS,NB,2016-05-04 17:00:00.000,16
13,Cook St,S,Fort St,NS,SB,2016-05-04 17:00:00.000,33
13,Cook St,S,Fort St,NS,NB,2016-05-05 07:00:00.000,25
13,Cook St,S,Fort St,NS,SB,2016-05-05 07:00:00.000,12
13,Cook St,S,Fort St,NS,NB,2016-05-05 08:00:00.000,42
13,Cook St,S,Fort St,NS,SB,2016-05-05 08:00:00.000,30
13,Cook St,S,Fort St,NS,NB,2017-05-18 07:00:00.000,24
13,Cook St,S,Fort St,NS,SB,2017-05-18 07:00:00.000,21
13,Cook St,S,Fort St,NS,NB,2017-05-18 08:00:00.000,35
13,Cook St,S,Fort St,NS,SB,2017-05-18 08:00:00.000,18
13,Cook St,S,Fort St,NS,NB,2017-05-18 15:00:00.000,12
13,Cook St,S,Fort St,NS,SB,2017-05-18 15:00:00.000,13
13,Cook St,S,Fort St,NS,NB,2017-05-18 16:00:00.000,13
13,Cook St,S,Fort St,NS,SB,2017-05-18 16:00:00.000,34
13,Cook St,S,Fort St,NS,NB,2017-05-18 17:00:00.000,23
13,Cook St,S,Fort St,NS,SB,2017-05-18 17:00:00.000,39
13,Cook St,S,Fort St,NS,NB,2017-10-19 07:00:00.000,18
13,Cook St,S,Fort St,NS,SB,2017-10-19 07:00:00.000,4
13,Cook St,S,Fort St,NS,NB,2017-10-19 08:00:00.000,33
13,Cook St,S,Fort St,NS,SB,2017-10-19 08:00:00.000,11
13,Cook St,S,Fort St,NS,NB,2017-10-19 15:00:00.000,10
13,Cook St,S,Fort St,NS,SB,2017-10-19 15:00:00.000,22
13,Cook St,S,Fort St,NS,NB,2017-10-19 16:00:00.000,17
13,Cook St,S,Fort St,NS,SB,2017-10-19 16:00:00.000,28
13,Cook St,S,Fort St,NS,NB,2017-10-19 17:00:00.000,13
13,Cook St,S,Fort St,NS,SB,2017-10-19 17:00:00.000,33
13,Cook St,S,Fort St,NS,NB,2018-05-09 07:00:00.000,33
13,Cook St,S,Fort St,NS,SB,2018-05-09 07:00:00.000,26
13,Cook St,S,Fort St,NS,NB,2018-05-09 08:00:00.000,36
13,Cook St,S,Fort St,NS,SB,2018-05-09 08:00:00.000,30
13,Cook St,S,Fort St,NS,NB,2018-05-09 15:00:00.000,27
13,Cook St,S,Fort St,NS,SB,2018-05-09 15:00:00.000,30
13,Cook St,S,Fort St,NS,NB,2018-05-09 16:00:00.000,22
13,Cook St,S,Fort St,NS,SB,2018-05-09 16:00:00.000,45
13,Cook St,S,Fort St,NS,NB,2018-05-09 17:00:00.000,31
13,Cook St,S,Fort St,NS,SB,2018-05-09 17:00:00.000,52
13,Cook St,S,Fort St,NS,NB,2018-10-16 07:00:00.000,26
13,Cook St,S,Fort St,NS,SB,2018-10-16 07:00:00.000,21
13,Cook St,S,Fort St,NS,NB,2018-10-16 08:00:00.000,46
13,Cook St,S,Fort St,NS,SB,2018-10-16 08:00:00.000,22
13,Cook St,S,Fort St,NS,NB,2018-10-16 15:00:00.000,18
13,Cook St,S,Fort St,NS,SB,2018-10-16 15:00:00.000,35
13,Cook St,S,Fort St,NS,NB,2018-10-16 16:00:00.000,25
13,Cook St,S,Fort St,NS,SB,2018-10-16 16:00:00.000,38
13,Cook St,S,Fort St,NS,NB,2018-10-16 17:00:00.000,19
13,Cook St,S,Fort St,NS,SB,2018-10-16 17:00:00.000,35
13,Cook St,S,Fort St,NS,NB,2019-05-08 15:00:00.000,29
13,Cook St,S,Fort St,NS,SB,2019-05-08 15:00:00.000,30
13,Cook St,S,Fort St,NS,NB,2019-05-08 16:00:00.000,29
13,Cook St,S,Fort St,NS,SB,2019-05-08 16:00:00.000,54
13,Cook St,S,Fort St,NS,NB,2019-05-08 17:00:00.000,31
13,Cook St,S,Fort St,NS,SB,2019-05-08 17:00:00.000,47
13,Cook St,S,Fort St,NS,NB,2019-05-09 07:00:00.000,17
13,Cook St,S,Fort St,NS,SB,2019-05-09 07:00:00.000,20
13,Cook St,S,Fort St,NS,NB,2019-05-09 08:00:00.000,21
13,Cook St,S,Fort St,NS,SB,2019-05-09 08:00:00.000,38
14,Vancouver St,S,Fort St,NS,NB,2015-05-06 15:00:00.000,19
14,Vancouver St,S,Fort St,NS,SB,2015-05-06 15:00:00.000,40
14,Vancouver St,S,Fort St,NS,NB,2015-05-06 16:00:00.000,37
14,Vancouver St,S,Fort St,NS,SB,2015-05-06 16:00:00.000,46
14,Vancouver St,S,Fort St,NS,NB,2015-05-06 17:00:00.000,37
14,Vancouver St,S,Fort St,NS,SB,2015-05-06 17:00:00.000,55
14,Vancouver St,S,Fort St,NS,NB,2016-05-04 15:00:00.000,20
14,Vancouver St,S,Fort St,NS,SB,2016-05-04 15:00:00.000,23
14,Vancouver St,S,Fort St,NS,NB,2016-05-04 16:00:00.000,26
14,Vancouver St,S,Fort St,NS,SB,2016-05-04 16:00:00.000,52
14,Vancouver St,S,Fort St,NS,NB,2016-05-04 17:00:00.000,36
14,Vancouver St,S,Fort St,NS,SB,2016-05-04 17:00:00.000,59
14,Vancouver St,S,Fort St,NS,NB,2017-05-17 07:00:00.000,28
14,Vancouver St,S,Fort St,NS,SB,2017-05-17 07:00:00.000,18
14,Vancouver St,S,Fort St,NS,NB,2017-05-17 08:00:00.000,42
14,Vancouver St,S,Fort St,NS,SB,2017-05-17 08:00:00.000,37
14,Vancouver St,S,Fort St,NS,NB,2017-05-17 15:00:00.000,24
14,Vancouver St,S,Fort St,NS,SB,2017-05-17 15:00:00.000,44
14,Vancouver St,S,Fort St,NS,NB,2017-05-17 16:00:00.000,27
14,Vancouver St,S,Fort St,NS,SB,2017-05-17 16:00:00.000,55
14,Vancouver St,S,Fort St,NS,NB,2017-05-17 17:00:00.000,46
14,Vancouver St,S,Fort St,NS,SB,2017-05-17 17:00:00.000,52
14,Vancouver St,S,Fort St,NS,NB,2017-10-18 15:00:00.000,7
14,Vancouver St,S,Fort St,NS,SB,2017-10-18 15:00:00.000,19
14,Vancouver St,S,Fort St,NS,NB,2017-10-18 16:00:00.000,16
14,Vancouver St,S,Fort St,NS,SB,2017-10-18 16:00:00.000,23
14,Vancouver St,S,Fort St,NS,NB,2017-10-18 17:00:00.000,22
14,Vancouver St,S,Fort St,NS,SB,2017-10-18 17:00:00.000,24
14,Vancouver St,S,Fort St,NS,NB,2017-10-19 07:00:00.000,23
14,Vancouver St,S,Fort St,NS,SB,2017-10-19 07:00:00.000,22
14,Vancouver St,S,Fort St,NS,NB,2017-10-19 08:00:00.000,33
14,Vancouver St,S,Fort St,NS,SB,2017-10-19 08:00:00.000,50
14,Vancouver St,S,Fort St,NS,NB,2018-05-09 07:00:00.000,42
14,Vancouver St,S,Fort St,NS,SB,2018-05-09 07:00:00.000,31
14,Vancouver St,S,Fort St,NS,NB,2018-05-09 08:00:00.000,52
14,Vancouver St,S,Fort St,NS,SB,2018-05-09 08:00:00.000,64
14,Vancouver St,S,Fort St,NS,NB,2018-05-09 15:00:00.000,28
14,Vancouver St,S,Fort St,NS,SB,2018-05-09 15:00:00.000,26
14,Vancouver St,S,Fort St,NS,NB,2018-05-09 16:00:00.000,42
14,Vancouver St,S,Fort St,NS,SB,2018-05-09 16:00:00.000,62
14,Vancouver St,S,Fort St,NS,NB,2018-05-09 17:00:00.000,59
14,Vancouver St,S,Fort St,NS,SB,2018-05-09 17:00:00.000,58
14,Vancouver St,S,Fort St,NS,NB,2018-10-16 07:00:00.000,39
14,Vancouver St,S,Fort St,NS,SB,2018-10-16 07:00:00.000,42
14,Vancouver St,S,Fort St,NS,NB,2018-10-16 08:00:00.000,58
14,Vancouver St,S,Fort St,NS,SB,2018-10-16 08:00:00.000,86
14,Vancouver St,S,Fort St,NS,NB,2018-10-17 15:00:00.000,23
14,Vancouver St,S,Fort St,NS,SB,2018-10-17 15:00:00.000,36
14,Vancouver St,S,Fort St,NS,NB,2018-10-17 16:00:00.000,52
14,Vancouver St,S,Fort St,NS,SB,2018-10-17 16:00:00.000,75
14,Vancouver St,S,Fort St,NS,NB,2018-10-17 17:00:00.000,47
14,Vancouver St,S,Fort St,NS,SB,2018-10-17 17:00:00.000,60
14,Vancouver St,S,Fort St,NS,NB,2019-05-07 07:00:00.000,47
14,Vancouver St,S,Fort St,NS,SB,2019-05-07 07:00:00.000,27
14,Vancouver St,S,Fort St,NS,NB,2019-05-07 08:00:00.000,73
14,Vancouver St,S,Fort St,NS,SB,2019-05-07 08:00:00.000,73
14,Vancouver St,S,Fort St,NS,NB,2019-05-07 15:00:00.000,27
14,Vancouver St,S,Fort St,NS,SB,2019-05-07 15:00:00.000,31
14,Vancouver St,S,Fort St,NS,NB,2019-05-07 16:00:00.000,54
14,Vancouver St,S,Fort St,NS,SB,2019-05-07 16:00:00.000,55
14,Vancouver St,S,Fort St,NS,NB,2019-05-07 17:00:00.000,64
14,Vancouver St,S,Fort St,NS,SB,2019-05-07 17:00:00.000,59
15,Humboldt St,E,Blanshard St,EW,EB,2014-10-07 07:00:00.000,2
15,Humboldt St,E,Blanshard St,EW,WB,2014-10-07 07:00:00.000,19
